     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   262   14    0  100.00 100.00    12      12          12    0 0 0 0
   263   10    0  100.00 100.00     8       8           8    0 0 0 0
   264   13    0   91.67  91.67    11      11          12    0 0 0 0
   265   49    0   93.18  84.09    41      37          44    0 0 0 0
   266   22    0  100.00  94.74    19      18          19    0 0 0 0
   267   23    0   95.00  85.00    19      17          20    0 0 0 0
   268   13    0   75.00  75.00     9       9          12    0 0 0 0
   269   10    0   88.89  88.89     8       8           9    0 0 0 0
   270   13    0   91.67  83.33    11      10          12    0 0 0 0
   271   20    0  100.00  93.75    16      15          16    0 0 0 0
   272   16    0   86.67  86.67    13      13          15    0 0 0 0
   273   17    0  100.00 100.00    13      13          13    0 0 0 0
   274   27    0   86.96  82.61    20      19          23    0 0 0 0
   275   27    0   96.00  92.00    24      23          25    0 0 0 0
   276   13    0   63.64  54.55     7       6          11    0 0 0 0
   277   17    0   93.33  86.67    14      13          15    0 0 0 0
   278    8    0  100.00  85.71     7       6           7    0 0 0 0
   279    7    0   83.33  83.33     5       5           6    0 0 0 0
   280   12    0   90.91  90.91    10      10          11    0 0 0 0
   281   18    0  100.00  93.75    16      15          16    0 0 0 0
   282   27    0   91.67  91.67    22      22          24    0 0 0 0
   283   20    0   80.00  80.00    12      12          15    0 0 0 0
   284   13    0   81.82  81.82     9       9          11    0 0 0 0
   285   13    0   83.33  83.33    10      10          12    0 0 0 0
   286   18    0   86.67  86.67    13      13          15    0 0 0 0
   287   16    0  100.00  93.33    15      14          15    0 0 0 0
   288   22    0   95.00  90.00    19      18          20    0 0 0 0
   289   16    0   92.86  85.71    13      12          14    0 0 0 0
   290   21    0   93.75  93.75    15      15          16    0 0 0 0
   291   11    0   88.89  77.78     8       7           9    0 0 0 0
   292   14    0   90.91  90.91    10      10          11    0 0 0 0
   293    2    0  100.00 100.00     2       2           2    0 0 0 0
   294   26    0   95.00  95.00    19      19          20    0 0 0 0
   295   25    0   78.26  65.22    18      15          23    0 0 0 0
   296   33    0   85.19  77.78    23      21          27    0 0 0 0
   297   10    0   88.89  77.78     8       7           9    0 0 0 0
   298   14    0   72.73  72.73     8       8          11    0 0 0 0
   299    8    0  100.00  85.71     7       6           7    0 0 0 0
   300   33    0   88.89  88.89    24      24          27    0 0 0 0
   301    9    0  100.00 100.00     7       7           7    0 0 0 0
   302   24    0   80.95  71.43    17      15          21    0 0 0 0
   303   25    0   86.36  72.73    19      16          22    0 0 0 0
   304   41    0   96.88  87.50    31      28          32    0 0 0 0
   305   46    0   94.87  84.62    37      33          39    0 0 0 0
   306   28    0   88.00  84.00    22      21          25    0 0 0 0
   307    2    0  100.00 100.00     2       2           2    0 0 0 0
   308   38    0   91.67  88.89    33      32          36    0 0 0 0
   309   15    0   92.86  92.86    13      13          14    0 0 0 0
   310   26    0   66.67  57.14    14      12          21    0 0 0 0
   311   23    0   95.00  90.00    19      18          20    0 0 0 0
   312   11    0  100.00 100.00     7       7           7    0 0 0 0
