     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   152    7    0  100.00  75.00     4       3           4    0 0 0 0
   153    7    0  100.00  75.00     4       3           4    0 0 0 0
   154    8    0  100.00 100.00     5       5           5    0 0 0 0
   155   14    0   80.00  70.00     8       7          10    0 0 0 0
   156   12    0   50.00  37.50     4       3           8    0 0 0 0
   157    8    0  100.00 100.00     7       7           7    0 0 0 0
   158    5    0  100.00 100.00     4       4           4    0 0 0 0
   159   24    0   86.36  72.73    19      16          22    0 0 0 0
   160    7    0  100.00 100.00     6       6           6    0 0 0 0
   161   28    0   83.33  75.00    20      18          24    0 0 0 0
   162   25    0   78.95  57.89    15      11          19    0 0 0 0
   163    7    0   83.33  50.00     5       3           6    0 0 0 0
   164   26    0   91.67  79.17    22      19          24    0 0 0 0
   165   47    0   82.93  73.17    34      30          41    0 0 0 0
   166   15    0   83.33  75.00    10       9          12    0 0 0 0
   167   53    0   46.67  42.22    21      19          45    0 0 0 0
   168   11    0  100.00 100.00    10      10          10    0 0 0 0
   169    7    0  100.00  83.33     6       5           6    0 0 0 0
   170   17    0   66.67  60.00    10       9          15    0 0 0 0
   171   23    0   75.00  70.00    15      14          20    0 0 0 0
   172    9    0  100.00  85.71     7       6           7    0 0 0 0
   173    2    0  100.00 100.00     1       1           1    0 0 0 0
   174   12    0  100.00 100.00    10      10          10    0 0 0 0
   175    7    0  100.00 100.00     6       6           6    0 0 0 0
   176   15    0  100.00 100.00    12      12          12    0 0 0 0
   177   13    0  100.00  63.64    11       7          11    0 0 0 0
   178   25    0   66.67  47.62    14      10          21    0 0 0 0
   179   22    0   94.74  89.47    18      17          19    0 0 0 0
   180   19    0   68.75  62.50    11      10          16    0 0 0 0
   181   20    0   75.00  68.75    12      11          16    0 0 0 0
   182   17    0  100.00 100.00    14      14          14    0 0 0 0
   183   17    0   78.57  71.43    11      10          14    0 0 0 0
   184   29    0   91.67  75.00    22      18          24    0 0 0 0
   185   15    0   69.23  53.85     9       7          13    0 0 0 0
   186   36    0   70.00  66.67    21      20          30    0 0 0 0
   187   17    0   81.25  81.25    13      13          16    0 0 0 0
   188   13    0   88.89  88.89     8       8           9    0 0 0 0
   189   14    0  100.00  90.00    10       9          10    0 0 0 0
   190   11    0  100.00  85.71     7       6           7    0 0 0 0
   191   10    0   50.00  33.33     3       2           6    0 0 0 0
   192   21    0   66.67  53.33    10       8          15    0 0 0 0
   193    7    0  100.00 100.00     6       6           6    0 0 0 0
   194   14    0  100.00  90.00    10       9          10    0 0 0 0
   195   11    0   75.00  75.00     6       6           8    0 0 0 0
   196   11    0  100.00 100.00     7       7           7    0 0 0 0
   197    6    0  100.00 100.00     3       3           3    0 0 0 0
   198    7    0  100.00  75.00     4       3           4    0 0 0 0
   199    9    0   60.00  40.00     3       2           5    0 0 0 0
   200   12    0  100.00 100.00     8       8           8    0 0 0 0
   201    7    0  100.00 100.00     6       6           6    0 0 0 0
   202   15    0   44.44  44.44     4       4           9    0 0 0 0
